Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS SYIAH KUALA,TEKNIK SIPIL,81,741,10.93
UNIVERSITAS SYIAH KUALA,BUDIDAYA PERAIRAN,81,93,87.1
UNIVERSITAS SYIAH KUALA,PENDIDIKAN GURU PAUD,45,298,15.1
UNIVERSITAS SYIAH KUALA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,45,155,29.03
UNIVERSITAS SYIAH KUALA,PENDIDIKAN SEJARAH,45,152,29.61
UNIVERSITAS SYIAH KUALA,PENDIDIKAN EKONOMI,45,155,29.03
UNIVERSITAS SYIAH KUALA,PENDIDIKAN GEOGRAFI,45,146,30.82
UNIVERSITAS SYIAH KUALA,MANAJEMEN,90,1355,6.64
UNIVERSITAS SYIAH KUALA,PENDIDIKAN DOKTER GIGI,36,655,5.5
UNIVERSITAS SYIAH KUALA,AGROTEKNOLOGI (PSDKU GAYO LUES),22,24,91.67
UNIVERSITAS SYIAH KUALA,TEKNIK PERTANIAN,54,254,21.26
UNIVERSITAS SYIAH KUALA,PENDIDIKAN BIOLOGI,54,258,20.93
UNIVERSITAS SYIAH KUALA,ILMU HUKUM,180,1173,15.35
UNIVERSITAS SYIAH KUALA,PEND. JASMANI KESEHATAN DAN REKREASI,54,129,41.86
UNIVERSITAS SYIAH KUALA,PENDIDIKAN GURU SEKOLAH DASAR,54,799,6.76
UNIVERSITAS SYIAH KUALA,PENDIDIKAN MATEMATIKA,54,221,24.43
UNIVERSITAS SYIAH KUALA,TEKNOLOGI HASIL PERTANIAN,54,172,31.4
UNIVERSITAS SYIAH KUALA,AGRIBISNIS,54,529,10.21
UNIVERSITAS SYIAH KUALA,PENDIDIKAN BIOLOGI (PDSKU GAYO LUES),18,5,100.0
UNIVERSITAS SYIAH KUALA,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,54,86,62.79
UNIVERSITAS SYIAH KUALA,PENDIDIKAN BAHASA INGGRIS,54,488,11.07
UNIVERSITAS SYIAH KUALA,PENDIDIKAN DOKTER HEWAN,99,455,21.76
UNIVERSITAS SYIAH KUALA,TEKNIK INDUSTRI,54,354,15.25
UNIVERSITAS SYIAH KUALA,KEHUTANAN (PSDKU GAYO LUES),22,12,100.0
UNIVERSITAS SYIAH KUALA,AGROTEKNOLOGI,54,225,24.0
UNIVERSITAS SYIAH KUALA,FARMASI,27,983,2.75
UNIVERSITAS SYIAH KUALA,PERENCANAAN WILAYAH DAN KOTA,27,363,7.44
UNIVERSITAS SUMATERA UTARA,AGROEKOTEKNOLOGI,120,1159,10.35
UNIVERSITAS SUMATERA UTARA,ETNO MUSIKOLOGI,40,134,29.85
UNIVERSITAS SUMATERA UTARA,PETERNAKAN,72,559,12.88
UNIVERSITAS SUMATERA UTARA,ARSITEKTUR,30,723,4.15
UNIVERSITAS SUMATERA UTARA,ILMU SEJARAH,24,147,16.33
UNIVERSITAS SUMATERA UTARA,TEKNIK ELEKTRO,41,770,5.32
UNIVERSITAS SUMATERA UTARA,SASTRA INDONESIA,48,385,12.47
UNIVERSITAS SUMATERA UTARA,TEKNIK MESIN,30,773,3.88
UNIVERSITAS SUMATERA UTARA,TEKNIK INDUSTRI,36,1089,3.31
UNIVERSITAS SUMATERA UTARA,ILMU HUKUM,210,2949,7.12
UNIVERSITAS SUMATERA UTARA,SASTRA CINA,28,113,24.78
UNIVERSITAS SUMATERA UTARA,ILMU KOMUNIKASI,36,1563,2.3
UNIVERSITAS SUMATERA UTARA,TEKNIK KIMIA,36,512,7.03
UNIVERSITAS SUMATERA UTARA,ILMU ADMINISTRASI NEGARA,36,1124,3.2
UNIVERSITAS SUMATERA UTARA,MANAJEMEN SUMBER DAYA PERAIRAN,40,452,8.85
UNIVERSITAS SUMATERA UTARA,ILMU ADMINISTRASI NIAGA/BISNIS,36,1088,3.31
UNIVERSITAS SUMATERA UTARA,ILMU POLITIK,36,539,6.68
UNIVERSITAS SUMATERA UTARA,ANTROPOLOGI SOSIAL,36,278,12.95
UNIVERSITAS SUMATERA UTARA,SASTRA INGGRIS,40,819,4.88
UNIVERSITAS SUMATERA UTARA,SASTRA JEPANG,40,225,17.78
UNIVERSITAS SUMATERA UTARA,ILMU DAN TEKNOLOGI PANGAN,30,577,5.2
UNIVERSITAS SUMATERA UTARA,SASTRA DAERAH UNTUK SASTRA MELAYU,32,23,100.0
UNIVERSITAS SUMATERA UTARA,ILMU KESEHATAN MASYARAKAT,120,1796,6.68
UNIVERSITAS SUMATERA UTARA,ILMU PERPUSTAKAAN,32,573,5.58
UNIVERSITAS SUMATERA UTARA,FARMASI,45,1828,2.46
UNIVERSITAS SUMATERA UTARA,ILMU KOMPUTER,45,1713,2.63
UNIVERSITAS SUMATERA UTARA,TEKNIK SIPIL,45,1109,4.06
UNIVERSITAS SUMATERA UTARA,TEKNOLOGI INFORMASI,45,1755,2.56
UNIVERSITAS SUMATERA UTARA,KIMIA,56,323,17.34
UNIVERSITAS SUMATERA UTARA,PENDIDIKAN DOKTER GIGI,45,1356,3.32
UNIVERSITAS SUMATERA UTARA,TEKNIK LINGKUNGAN,38,471,8.07
UNIVERSITAS SUMATERA UTARA,AKUNTANSI,75,1822,4.12
UNIVERSITAS SUMATERA UTARA,ILMU KEPERAWATAN,40,707,5.66
UNIVERSITAS SUMATERA UTARA,AGRIBISNIS,60,1362,4.41
UNIVERSITAS SUMATERA UTARA,PSIKOLOGI,75,1702,4.41
UNIVERSITAS SUMATERA UTARA,MANAJEMEN,75,2555,2.94
UNIVERSITAS SUMATERA UTARA,SASTRA ARAB,48,126,38.1
UNIVERSITAS SUMATERA UTARA,SASTRA DAERAH UNTUK SASTRA BATAK,18,55,32.73
UNIVERSITAS SUMATERA UTARA,ILMU KESEJAHTERAAN SOSIAL,48,778,6.17
UNIVERSITAS SUMATERA UTARA,SOSIOLOGI,48,513,9.36
UNIVERSITAS SUMATERA UTARA,PENDIDIKAN DOKTER,76,1970,3.86
UNIVERSITAS SUMATERA UTARA,EKONOMI PEMBANGUNAN,70,795,8.81
UNIVERSITAS SUMATERA UTARA,FISIKA,48,134,35.82
UNIVERSITAS SUMATERA UTARA,BIOLOGI,48,370,12.97
UNIVERSITAS SUMATERA UTARA,MATEMATIKA,48,515,9.32
UNIVERSITAS SUMATERA UTARA,KEHUTANAN,100,1018,9.82
UNIVERSITAS SUMATERA UTARA,KETEKNIKAN PERTANIAN,30,560,5.36
UNIVERSITAS SULTAN AGENG TIRTAYASA,HUKUM,200,972,20.58
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK METALURGI,60,277,21.66
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN GURU SEKOLAH DASAR,60,718,8.36
UNIVERSITAS SULTAN AGENG TIRTAYASA,INFORMATIKA,40,0,100.0
UNIVERSITAS SULTAN AGENG TIRTAYASA,KEDOKTERAN,25,774,3.23
UNIVERSITAS SULTAN AGENG TIRTAYASA,ILMU PEMERINTAHAN,60,453,13.25
UNIVERSITAS SULTAN AGENG TIRTAYASA,BIMBINGAN DAN KONSELING,40,627,6.38
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK SIPIL,60,487,12.32
UNIVERSITAS SULTAN AGENG TIRTAYASA,AGRIBISNIS,120,596,20.13
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK INDUSTRI,60,610,9.84
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN SENI PERTUNJUKAN,40,49,81.63
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK KIMIA,60,372,16.13
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN KHUSUS,40,147,27.21
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK ELEKTRO,60,324,18.52
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN BIOLOGI,60,307,19.54
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK MESIN,60,382,15.71
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN IPA,40,135,29.63
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN SEJARAH,40,193,20.73
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN NON FORMAL,60,162,37.04
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN MATEMATIKA,60,381,15.75
UNIVERSITAS SULTAN AGENG TIRTAYASA,MANAJEMEN,80,1516,5.28
UNIVERSITAS SULTAN AGENG TIRTAYASA,ADMINISTRASI PUBLIK,80,736,10.87
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN SOSIOLOGI,40,263,15.21
UNIVERSITAS SULTAN AGENG TIRTAYASA,AKUNTANSI,80,932,8.58
UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNOLOGI PANGAN,60,418,14.35
UNIVERSITAS SULTAN AGENG TIRTAYASA,EKONOMI SYARIAH,40,432,9.26
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,40,193,20.73
UNIVERSITAS SULTAN AGENG TIRTAYASA,EKONOMI PEMBANGUNAN,60,342,17.54
UNIVERSITAS SULTAN AGENG TIRTAYASA,ILMU KEOLAHRAGAAN,20,63,31.75
UNIVERSITAS SULTAN AGENG TIRTAYASA,AGROEKOTEKNOLOGI,100,330,30.3
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN BAHASA INDONESIA,60,462,12.99
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRO,40,63,63.49
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN VOKASIONAL TEKNIK MESIN,40,48,83.33
UNIVERSITAS SULTAN AGENG TIRTAYASA,ILMU KOMUNIKASI,100,1374,7.28
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,40,131,30.53
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN BAHASA INGGRIS,60,490,12.24
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN FISIKA,40,112,35.71
UNIVERSITAS SULTAN AGENG TIRTAYASA,GIZI,20,393,5.09
UNIVERSITAS SULTAN AGENG TIRTAYASA,KEPERAWATAN,20,0,100.0
UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN KIMIA,40,157,25.48
UNIVERSITAS SULTAN AGENG TIRTAYASA,ILMU PERIKANAN,80,184,43.48
UNIVERSITAS SULAWESI BARAT,KEPERAWATAN,70,107,65.42
UNIVERSITAS SULAWESI BARAT,PEND. FISIKA,60,35,100.0
UNIVERSITAS SULAWESI BARAT,TEKNIK INFORMATIKA,130,417,31.18
UNIVERSITAS SULAWESI BARAT,PEND. BIOLOGI,70,103,67.96
UNIVERSITAS SULAWESI BARAT,BUDIDAYA PERAIRAN,50,31,100.0
UNIVERSITAS SULAWESI BARAT,PETERNAKAN,50,32,100.0
UNIVERSITAS SULAWESI BARAT,GIZI,40,78,51.28
UNIVERSITAS SULAWESI BARAT,AGROEKOTEKNOLOGI,40,64,62.5
UNIVERSITAS SULAWESI BARAT,KEHUTANAN,50,44,100.0
UNIVERSITAS SULAWESI BARAT,AGRIBISNIS,70,188,37.23
UNIVERSITAS SULAWESI BARAT,MATEMATIKA,40,19,100.0
UNIVERSITAS SULAWESI BARAT,TEKNIK SIPIL,120,134,89.55
UNIVERSITAS SULAWESI BARAT,PERIKANAN TANGKAP,50,19,100.0
UNIVERSITAS SULAWESI BARAT,PERENCANAAN WILAYAH DAN KOTA,70,181,38.67
UNIVERSITAS SULAWESI BARAT,ILMU HUBUNGAN INTERNASIONAL,50,57,87.72
UNIVERSITAS SULAWESI BARAT,ADMINISTRASI KESEHATAN,40,0,100.0
UNIVERSITAS SULAWESI BARAT,PEND. MATEMATIKA,60,85,70.59
UNIVERSITAS SULAWESI BARAT,STATISTIKA,40,19,100.0
UNIVERSITAS SULAWESI BARAT,MANAJEMEN,100,417,23.98
UNIVERSITAS SULAWESI BARAT,TEKNOLOGI HASIL PERTANIAN,40,0,100.0
UNIVERSITAS SULAWESI BARAT,ILMU POLITIK,50,76,65.79
UNIVERSITAS SULAWESI BARAT,AKUNTANSI,100,233,42.92
UNIVERSITAS SULAWESI BARAT,ILMU HUKUM,75,152,49.34
UNIVERSITAS SULAWESI BARAT,PEND. BHS. INGGRIS,100,71,100.0
UNIVERSITAS SRIWIJAYA,PEND BIOLOGI,40,293,13.65
UNIVERSITAS SRIWIJAYA,PEND. KIMIA,40,133,30.08
UNIVERSITAS SRIWIJAYA,PEND. MATEMATIKA,40,359,11.14
UNIVERSITAS SRIWIJAYA,ILMU TANAH,50,142,35.21
UNIVERSITAS SRIWIJAYA,PENDIDIKAN DOKTER GIGI,35,888,3.94
UNIVERSITAS SRIWIJAYA,BIOLOGI,60,190,31.58
UNIVERSITAS SRIWIJAYA,ILMU KEPERAWATAN,60,491,12.22
UNIVERSITAS SRIWIJAYA,MATEMATIKA,60,184,32.61
UNIVERSITAS SRIWIJAYA,EKONOMI PEMBANGUNAN,100,649,15.41
UNIVERSITAS SRIWIJAYA,TEKNOLOGI HASIL PERTANIAN,50,208,24.04
UNIVERSITAS SRIWIJAYA,ILMU KESEHATAN MASYARAKAT,110,1176,9.35
UNIVERSITAS SRIWIJAYA,KIMIA,60,131,45.8
UNIVERSITAS SRIWIJAYA,TEKNOLOGI HASIL PERIKANAN,50,97,51.55
UNIVERSITAS SRIWIJAYA,TEKNIK MESIN,70,797,8.78
UNIVERSITAS SRIWIJAYA,TEKNIK ELEKTRO,70,937,7.47
UNIVERSITAS SRIWIJAYA,SISTEM KOMPUTER,85,699,12.16
UNIVERSITAS SRIWIJAYA,ILMU KELAUTAN,60,153,39.22
UNIVERSITAS SRIWIJAYA,ILMU KOMUNIKASI,150,1296,11.57
UNIVERSITAS SRIWIJAYA,FISIKA,60,98,61.22
UNIVERSITAS SRIWIJAYA,TEKNIK GEOLOGI,40,271,14.76
UNIVERSITAS SRIWIJAYA,PENDIDIKAN DOKTER,115,2199,5.23
UNIVERSITAS SRIWIJAYA,KESEHATAN LINGKUNGAN,50,339,14.75
UNIVERSITAS SRIWIJAYA,BUDIDAYA PERAIRAN,50,109,45.87
UNIVERSITAS SRIWIJAYA,GIZI,50,622,8.04
UNIVERSITAS SRIWIJAYA,TEKNIK PERTANIAN,50,245,20.41
UNIVERSITAS SRIWIJAYA,PSIKOLOGI,35,524,6.68
UNIVERSITAS SRIWIJAYA,TEKNIK PERTAMBANGAN,60,912,6.58
UNIVERSITAS SRIWIJAYA,AKUNTANSI,100,1456,6.87
UNIVERSITAS SRIWIJAYA,AGRONOMI,50,122,40.98
UNIVERSITAS SRIWIJAYA,ILMU ADM NEGARA,125,1027,12.17
UNIVERSITAS SRIWIJAYA,BIMB & KONSELING,47,413,11.38
UNIVERSITAS SRIWIJAYA,PGSD,40,1634,2.45
UNIVERSITAS SRIWIJAYA,PPKN,40,316,12.66
UNIVERSITAS SRIWIJAYA,PEND SEJARAH,40,175,22.86
UNIVERSITAS SRIWIJAYA,PEND TEKNIK MESIN,47,155,30.32
UNIVERSITAS SRIWIJAYA,PAUD,47,317,14.83
UNIVERSITAS SRIWIJAYA,PENJASKES,40,119,33.61
UNIVERSITAS SRIWIJAYA,ARSITEKTUR,45,410,10.98
UNIVERSITAS SRIWIJAYA,ILMU HUKUM,250,1487,16.81
UNIVERSITAS SRIWIJAYA,PROTEKSI TANAMAN,50,114,43.86
UNIVERSITAS SRIWIJAYA,PEND EKONOMI,40,482,8.3
UNIVERSITAS SRIWIJAYA,"PEND BHS, SATRA IND & DAERAH",40,432,9.26
UNIVERSITAS SRIWIJAYA,MANAJEMEN,100,1819,5.5
UNIVERSITAS SRIWIJAYA,PETERNAKAN,50,147,34.01
UNIVERSITAS SRIWIJAYA,ILMU HUBUNGAN INTERNASIONAL,125,553,22.6
UNIVERSITAS SRIWIJAYA,PEND BHS INGGRIS,40,426,9.39
UNIVERSITAS SRIWIJAYA,FARMASI,58,1341,4.33
UNIVERSITAS SRIWIJAYA,TEKNIK SIPIL,70,1047,6.69
UNIVERSITAS SRIWIJAYA,AGROEKOTEKNOLOGI,50,246,20.33
UNIVERSITAS SRIWIJAYA,SISTEM INFORMASI,85,1454,5.85
UNIVERSITAS SRIWIJAYA,PEND FISIKA,40,105,38.1
UNIVERSITAS SRIWIJAYA,PENDIDIKAN LUAR SEKOLAH,47,126,37.3
UNIVERSITAS SRIWIJAYA,TEKNIK INFORMATIKA,85,1265,6.72
UNIVERSITAS SRIWIJAYA,SOSIOLOGI,100,441,22.68
UNIVERSITAS SRIWIJAYA,TEKNIK KIMIA,70,439,15.95
UNIVERSITAS SRIWIJAYA,AGRIBISNIS,100,730,13.7
UNIVERSITAS SINGAPERBANGSA KARAWANG,TEKNIK ELEKTRO,48,342,14.04
UNIVERSITAS SINGAPERBANGSA KARAWANG,TEKNIK MESIN,63,355,17.75
UNIVERSITAS SINGAPERBANGSA KARAWANG,ILMU KEOLAHRAGAAN,36,42,85.71
UNIVERSITAS SINGAPERBANGSA KARAWANG,HUBUNGAN INTERNASIONAL,36,555,6.49
UNIVERSITAS SINGAPERBANGSA KARAWANG,"PEND. JASMANI, KESEHATAN DAN REKREASI",90,125,72.0
UNIVERSITAS SINGAPERBANGSA KARAWANG,AKUNTANSI,106,774,13.7
UNIVERSITAS SINGAPERBANGSA KARAWANG,SISTEM INFORMASI,54,529,10.21
UNIVERSITAS SINGAPERBANGSA KARAWANG,MANAJEMEN,108,1363,7.92
UNIVERSITAS SINGAPERBANGSA KARAWANG,ILMU HUKUM,108,623,17.34
UNIVERSITAS SINGAPERBANGSA KARAWANG,PEND. BAHASA DAN SASTRA INDONESIA,60,392,15.31
UNIVERSITAS SINGAPERBANGSA KARAWANG,PEND. LUAR SEKOLAH,48,116,41.38
UNIVERSITAS SINGAPERBANGSA KARAWANG,AGROTEKNOLOGI,68,328,20.73
UNIVERSITAS SINGAPERBANGSA KARAWANG,TEKNIK KIMIA,32,157,20.38
UNIVERSITAS SINGAPERBANGSA KARAWANG,TEKNIK INDUSTRI,95,780,12.18
UNIVERSITAS SINGAPERBANGSA KARAWANG,FARMASI,32,485,6.6
UNIVERSITAS SINGAPERBANGSA KARAWANG,GIZI,32,358,8.94
UNIVERSITAS SINGAPERBANGSA KARAWANG,ILMU PEMERINTAHAN,90,573,15.71
UNIVERSITAS SINGAPERBANGSA KARAWANG,PEND. BAHASA INGGRIS,81,398,20.35
UNIVERSITAS SINGAPERBANGSA KARAWANG,TEKNIK INFORMATIKA,81,999,8.11
UNIVERSITAS SINGAPERBANGSA KARAWANG,AGRIBISNIS,50,315,15.87
UNIVERSITAS SINGAPERBANGSA KARAWANG,TEKNIK LINGKUNGAN,32,239,13.39
UNIVERSITAS SINGAPERBANGSA KARAWANG,PEND. MATEMATIKA,81,256,31.64
UNIVERSITAS SINGAPERBANGSA KARAWANG,ILMU KOMUNIKASI,90,1082,8.32
UNIVERSITAS SILIWANGI,AGRIBISNIS,60,639,9.39
UNIVERSITAS SILIWANGI,GIZI,45,589,7.64
UNIVERSITAS SILIWANGI,AGROTEKNOLOGI,40,386,10.36
UNIVERSITAS SILIWANGI,AKUNTANSI,100,884,11.31
UNIVERSITAS SILIWANGI,PENDIDIKAN JASMANI,60,239,25.1
UNIVERSITAS SILIWANGI,PENDIDIKAN SEJARAH,100,287,34.84
UNIVERSITAS SILIWANGI,PENDIDIKAN FISIKA,70,91,76.92
UNIVERSITAS SILIWANGI,TEKNIK SIPIL,40,577,6.93
UNIVERSITAS SILIWANGI,INFORMATIKA,60,720,8.33
UNIVERSITAS SILIWANGI,PENDIDIKAN GEOGRAFI,60,281,21.35
UNIVERSITAS SILIWANGI,PENDIDIKAN EKONOMI,60,268,22.39
UNIVERSITAS SILIWANGI,TEKNIK ELEKTRO,30,233,12.88
UNIVERSITAS SILIWANGI,ILMU POLITIK,60,510,11.76
UNIVERSITAS SILIWANGI,PENDIDIKAN MATEMATIKA,70,358,19.55
UNIVERSITAS SILIWANGI,PENDIDIKAN BAHASA INGGRIS,60,480,12.5
UNIVERSITAS SILIWANGI,KESEHATAN MASYARAKAT,60,941,6.38
UNIVERSITAS SILIWANGI,PENDIDIKAN MASYARAKAT,60,268,22.39
UNIVERSITAS SILIWANGI,PENDIDIKAN BIOLOGI,60,211,28.44
UNIVERSITAS SILIWANGI,EKONOMI PEMBANGUNAN,100,550,18.18
UNIVERSITAS SILIWANGI,MANAJEMEN,120,1611,7.45
UNIVERSITAS SILIWANGI,EKONOMI SYARIAH,60,603,9.95
UNIVERSITAS SILIWANGI,PENDIDIKAN BAHASA INDONESIA,60,545,11.01
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,AGRIBISNIS,45,40,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ILMU KOMPUTER,72,111,64.86
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK PERTAMBANGAN,45,64,70.31
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN BAHASA INGGRIS,54,25,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,SISTEM INFORMASI,72,110,65.45
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN BAHASA INDONESIA,72,17,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN GEOGRAFI,54,32,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN MATEMATIKA,54,8,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,MATEMATIKA,36,11,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN JASMANI,54,8,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ILMU KELAUTAN,36,13,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,EKONOMI PEMBANGUNAN,36,24,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK PERKAPALAN,36,38,94.74
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK MESIN,36,33,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,AGROTEKNOLOGI,36,8,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PETERNAKAN,36,13,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ILMU PERIKANAN,36,21,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN KIMIA,36,3,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,MANAJEMEN,54,153,35.29
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,KIMIA,36,7,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN FISIKA,36,3,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNOLOGI HASIL PERTANIAN,36,5,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,AKUNTANSI,72,93,77.42
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,HUKUM,72,65,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK SIPIL,41,60,68.33
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN BIOLOGI,49,20,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ADMINISTRASI PUBLIK,72,107,67.29
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,FARMASI,54,85,63.53
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36,19,100.0
UNIVERSITAS SEBELAS MARET,PENDIDIKAN KEPELATIHAN OLAHRAGA,44,291,15.12
UNIVERSITAS SEBELAS MARET,TEKNIK SIPIL,54,1564,3.45
UNIVERSITAS SEBELAS MARET,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,54,919,5.88
UNIVERSITAS SEBELAS MARET,PENDIDIKAN AKUNTANSI,18,398,4.52
UNIVERSITAS SEBELAS MARET,TEKNIK MESIN,45,1324,3.4
UNIVERSITAS SEBELAS MARET,DESAIN INTERIOR,18,382,4.71
UNIVERSITAS SEBELAS MARET,DEMOGRAFI DAN PENCATATAN SIPIL,45,0,100.0
UNIVERSITAS SEBELAS MARET,"SENI RUPA MURNI (LUKIS, GRFS, PTNG, KRMIK)",18,84,21.43
UNIVERSITAS SEBELAS MARET,FARMASI,18,1581,1.14
UNIVERSITAS SEBELAS MARET,ILMU SEJARAH,23,277,8.3
UNIVERSITAS SEBELAS MARET,PSIKOLOGI,45,2093,2.15
UNIVERSITAS SEBELAS MARET,TEKNIK KIMIA,36,595,6.05
UNIVERSITAS SEBELAS MARET,PENDIDIKAN FISIKA,24,151,15.89
UNIVERSITAS SEBELAS MARET,INFORMATIKA,24,1722,1.39
UNIVERSITAS SEBELAS MARET,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,24,838,2.86
UNIVERSITAS SEBELAS MARET,PERENCANAAN WILAYAH DAN KOTA (PWK),24,812,2.96
UNIVERSITAS SEBELAS MARET,MATEMATIKA,24,544,4.41
UNIVERSITAS SEBELAS MARET,DESAIN KOMUNIKASI VISUAL,30,716,4.19
UNIVERSITAS SEBELAS MARET,KIMIA,24,292,8.22
UNIVERSITAS SEBELAS MARET,PENYULUHAN DAN KOMUNIKASI PERTANIAN,27,663,4.07
UNIVERSITAS SEBELAS MARET,HUBUNGAN INTERNASIONAL,20,665,3.01
UNIVERSITAS SEBELAS MARET,TEKNIK ELEKTRO,24,524,4.58
UNIVERSITAS SEBELAS MARET,PENDIDIKAN EKONOMI,36,440,8.18
UNIVERSITAS SEBELAS MARET,PEND. GURU SEKOLAH DASAR (PGSD) KEBUMEN,36,434,8.29
UNIVERSITAS SEBELAS MARET,STATISTIKA,24,628,3.82
UNIVERSITAS SEBELAS MARET,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",24,987,2.43
UNIVERSITAS SEBELAS MARET,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",36,429,8.39
UNIVERSITAS SEBELAS MARET,ILMU TANAH,36,533,6.75
UNIVERSITAS SEBELAS MARET,TEKNIK INDUSTRI,36,1254,2.87
UNIVERSITAS SEBELAS MARET,PENDIDIKAN LUAR BIASA (PENDIDIKAN KHUSUS),24,410,5.85
UNIVERSITAS SEBELAS MARET,ARSITEKTUR,36,1250,2.88
UNIVERSITAS SEBELAS MARET,PETERNAKAN,36,642,5.61
UNIVERSITAS SEBELAS MARET,AGRIBISNIS,36,1226,2.94
UNIVERSITAS SEBELAS MARET,KESELAMATAN DAN KESEHATAN KERJA,36,0,100.0
UNIVERSITAS SEBELAS MARET,PENDIDIKAN GEOGRAFI,24,276,8.7
UNIVERSITAS SEBELAS MARET,PENDIDIKAN SEJARAH,24,352,6.82
UNIVERSITAS SEBELAS MARET,SASTRA DAERAH UNTUK SASTRA JAWA,24,286,8.39
UNIVERSITAS SEBELAS MARET,SASTRA INDONESIA,24,366,6.56
UNIVERSITAS SEBELAS MARET,PENGELOLAAN HUTAN,24,281,8.54
UNIVERSITAS SEBELAS MARET,ILMU LINGKUNGAN,24,391,6.14
UNIVERSITAS SEBELAS MARET,PENDIDIKAN IPA,24,293,8.19
